recordnumber,nameofevent,startdate,endate,governorate,district,disengcampas,location,gpslat,gpslong,locationtype,tahrir,ittihadeyya,parliament,rabaa,minofdef,sizeexact,sizeestimate,sizecategory,demandtypeone,demandtypetwo,demandother,target,antiMB,antiMorsi,antiSCAF,Morsifall,milintervene,organizer,orgtype,orgMB,orgNSF,orgTamarod,youth/students,laborers/workers,peasants/farmers,party members,activists/movts,gov workers,business,residents,ultras,salafis,copts,MB,soldiers,police,feloul,secularopp,participantother,tacticprimary,tacticsecondary,campaign,Tamarodcampaign,violence,propertydamage,MBproperty,repression,repressiontype,policerepress,milrepress,beltegeyyarepress,residentsrepress,partyrepress,employerrepress,MBrepress,otherrepress,killed,injured,arrested
2013061120,,6/11/2013,,Menoufiyya,,Al-Bagur,مسجد عزالعرب,30.471766,31.089523,Mosque,0,0,0,0,0,,3001,"1,000-4,999 participants",Politics (national),Government opposition,,Egyptian government,1,1,0,1,0,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,مدير أمن المنوفية، ومساعده اللواء مجدى سابق وقيادات الأمن,Funeral march,Demonstration / protest,,0.0,None,None,0,"No known coercion, no security presence",,0,0,0,0,0,0,0,0,0,0,0
2013061116,,6/11/2013,,Ismailia,,Ismailiyya 3,مبنى محافظة الإسماعيلية,30.604646,32.277092,Government building,0,0,0,0,0,,31,10-99 participants,Politics (national),Government opposition,,Egyptian government,1,1,0,1,0,,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,ائتلافات الثورة والقوى السياسية والحزبية ,Demonstration / protest,Roadblock or blockade,,0.0,None,None,0,"No known coercion, no security presence",,0,0,0,0,0,0,0,0,0,0,0
2013061118,,6/11/2013,,Cairo,,Sayyida Zainab,وزارة التربية والتعليم,30.036715,31.236493,Government building,0,0,0,0,0,,-99,Size category cannot be determined,Labor,Wages,,Government employer,0,0,0,0,0,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,Demonstration / protest,,,0.0,None,None,0,"No known coercion, no security presence",,0,0,0,0,0,0,0,0,0,0,0
2013061119,,6/11/2013,,Cairo,,Sayyida Zainab,وزارة التربية والتعليم,30.036715,31.236493,Government building,0,0,0,0,0,,-99,Size category cannot be determined,Social,Education,,Ministry or government agency,0,0,0,0,0,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,Demonstration / protest,Mass attack or mob,,0.0,Riot,Minor property damage,0,"No known coercion, no security presence",,0,0,0,0,0,0,0,0,0,0,0
2013061117,,6/11/2013,,Cairo,Shubra,Shubra,منطقة العسال,,,Cannot be determined,0,0,0,0,0,,-99,Size category cannot be determined,Politics (national),Government opposition,,Egyptian government,1,1,0,1,0,,,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,Demonstration / protest,,,0.0,None,None,0,"No known coercion, no security presence",,0,0,0,0,0,0,0,0,0,0,0
2013061113,,6/11/2013,,Cairo,,Zamalik,وزارة الثقافة,30.059175,31.217311,Government building,0,0,0,0,0,,31,10-99 participants,Politics (national),Government support,,Egyptian government,0,0,0,0,0,,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,"تيارات إسلامية مختلفة , ممدوح إسماعيل، البرلمانى السابق، والدكتور محمد عباس، رئيس حزب الأمة المصرية، وسيد مصطفى، مؤسس ائتلاف «أمتنا».",March,Mass attack or mob,,0.0,Riot,Mob action but no property damage,0,Injuries inflicted,Rudimentary crowd control,1,0,0,0,0,0,0,0,0,7,0
2013061123,,6/12/2013,,Giza,,DuqqI,قسم شرطة العجوزة ,30.046659,31.217104,Police station,0,0,0,0,0,,31,10-99 participants,Labor,Working conditions,,The police,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Roadblock or blockade,Demonstration / protest,,0.0,None,None,0,"No known coercion, no security presence",,0,0,0,0,0,0,0,0,0,0,0
2013061122,,6/12/2013,,Gharbiyya,Kafr az-Zayyat,Kafr Al-Zayyat,الطرق الرئيسية,,,Main road,0,0,0,0,0,,301,100-999 participants,Social,Infrastructure,Gas shortages,Ministry or government agency,0,0,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Roadblock or blockade,,,0.0,None,None,0,"No known coercion, no security presence",,0,0,0,0,0,0,0,0,0,0,0
2013061121,,6/12/2013,,Gharbiyya,Tanta,Tanta,الطرق الرئيسية,,,Main road,0,0,0,0,0,,301,100-999 participants,Social,Infrastructure,Gas shortages,Ministry or government agency,0,0,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Roadblock or blockade,,,0.0,None,None,0,"No known coercion, no security presence",,0,0,0,0,0,0,0,0,0,0,0
2013061124,,6/13/2013,,Alexandria,,Al Raml,منطقة «أبوسليمان»,31.232495,29.982852,Main road,0,0,0,0,0,,-99,Size category cannot be determined,Politics (national),Government support,,Egyptian government,0,0,0,0,0,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,,Mass attack or mob,,,0.0,Brawl or gang violence,Mob action but no property damage,0,Injuries inflicted,Rudimentary crowd control,0,0,0,0,0,0,1,0,0,6,0
2013061126,,6/13/2013,,Alexandria,,Al Raml,منطقة «أبوسليمان»,31.232495,29.982852,Main road,0,0,0,0,0,,31,10-99 participants,Politics (national),Government opposition,,Egyptian government,1,1,0,1,0,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,March,Mass attack or mob,,0.0,Riot,Minor property damage,1,"No known coercion, no security presence",,0,0,0,0,0,0,0,0,0,0,0
2013061125,,6/13/2013,,Asyut,,Kesm Than Assuit,محيط مجمع المحاكم,27.193845,31.187448,Government building,0,0,0,0,0,,-99,Size category cannot be determined,Politics (national),Government support,,Egyptian government,0,0,0,0,0,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,,Mass attack or mob,,,0.0,Brawl or gang violence,Mob action but no property damage,0,Injuries inflicted,Rudimentary crowd control,0,0,0,0,0,0,1,0,0,3,0
2013061127,,6/13/2013,,Cairo,,Qasr Al-Nile,شركة مصر للطيران,30.047951,31.238646,Company offices,0,0,0,0,0,,-99,Size category cannot be determined,Labor,Wages,,Government employer,0,0,0,0,0,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,Occupation / sit-in,Strike,,0.0,None,None,0,"No known coercion, no security presence",,0,0,0,0,0,0,0,0,0,0,0
2013061130,«الإنذار الأول»,6/14/2013,,PortSaid,,Al-Arab,المسجد العباسى,31.266018,32.301812,Mosque,0,0,0,0,0,,3001,"1,000-4,999 participants",Politics (national),Government opposition,,Egyptian government,1,1,0,1,0,Tamarod,Political movement,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,,Demonstration / protest,,"""First Warning""",1.0,None,None,0,"No known coercion, no security presence",,0,0,0,0,0,0,0,0,0,0,0
2013061134,«الإنذار الأول»,6/14/2013,,Suez,,Al-Arbiin,النصب التذكارى، على كورنيش النيل,29.958486,32.552432,Midan,0,0,0,0,0,,-99,Size category cannot be determined,Politics (national),Government opposition,,Egyptian government,1,1,0,1,0,Tamarod,Political movement,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,,Human chain,,"""First Warning""",1.0,None,None,0,"No known coercion, no security presence",,0,0,0,0,0,0,0,0,0,0,0
2013061136,«الإنذار الأول»,6/14/2013,,Menoufiyya,,Ashmun,مسجد الجمعية الشرعية,30.298621,30.977272,Mosque,0,0,0,0,0,,331,100-999 participants,Politics (national),Government opposition,,Egyptian government,1,1,0,1,0,Tamarod,Political movement,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,,March,,"""First Warning""",1.0,None,None,0,"No known coercion, no security presence",,0,0,0,0,0,0,0,0,0,0,0
2013061139,,6/14/2013,,Gharbiyya,,El Mahalla El Kobra 1,أمام قسم شرطة ثان المحلة,30.966193,31.163344,Main road,0,0,0,0,0,,31,10-99 participants,Security,Demanding security,,The police,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,Roadblock or blockade,,,0.0,None,None,0,"No known coercion, no security presence",,0,0,0,0,0,0,0,0,0,0,0
2013061129,فعاليات «نصرة سوريا»,6/14/2013,,Cairo,,Misr Al-Qadima,مسجد عمرو بن العاص,30.010205,31.233019,Mosque,0,0,0,0,0,,3001,"1,000-4,999 participants",Politics (international),Arab Spring,support Morsi,Foreign government,0,0,0,0,0,,,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,,Demonstration / protest,Mass attack or mob,,0.0,Riot,Mob action but no property damage,0,Security forces or other repressive groups present at event,Rudimentary crowd control,0,0,0,0,0,0,1,0,0,0,0
2013061128,,6/14/2013,,Cairo,,New Cairo-1,مسجد الحمد بالتجمع الخامس,30.002624,31.423575,Mosque,0,0,0,0,0,,-99,Size category cannot be determined,Politics (national),Government opposition,,Egyptian government,1,1,0,1,0,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,Demonstration / protest,,,0.0,None,None,0,"No known coercion, no security presence",,0,0,0,0,0,0,0,0,0,0,0
2013061138,,6/14/2013,,Cairo,,Qasr Al-Nile,طريق كورنيش النيل وكوبرى قصر النيل وميدان سيمون بوليفار,30.041897,31.231448,Main road,0,0,0,0,0,,31,10-99 participants,Politics (national),Government opposition,,Egyptian government,1,1,0,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Mass attack or mob,,,0.0,None,None,0,"No known coercion, no security presence",,0,0,0,0,0,0,0,0,0,0,0
2013061135,«الإنذار الأول»,6/14/2013,,Menoufiyya,,Shibin al-Kum,شوارع شبين الكوم، وصولاً إلى شارع الاستاد,30.564088,31.010094,Main road,0,0,0,0,0,,-99,Size category cannot be determined,Politics (national),Government opposition,,Egyptian government,1,1,0,1,0,Tamarod,Political movement,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,,March,,"""First Warning""",1.0,None,None,0,"No known coercion, no security presence",,0,0,0,0,0,0,0,0,0,0,0
2013061131,,6/15/2013,,Alexandria,,Al Manshiyya,محكمة جنايات الإسكندرية,31.20042,29.892218,Government building,0,0,0,0,0,,31,10-99 participants,Human rights / civic freedoms,Arrests / detention,,Courts/judiciary,1,1,0,1,0,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,Demonstration / protest,March,,0.0,None,None,0,"No known coercion, no security presence",,0,0,0,0,0,0,0,0,0,0,0
2013061137,«الإنذار الأول»,6/15/2013,,Cairo,,Madinat Nasr-2,استاد القاهرة,30.068019,31.309092,Other,0,0,0,0,0,,31,10-99 participants,Politics (national),Government opposition,,Egyptian government,1,1,0,1,0,Tamarod,Political movement,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,,Demonstration / protest,,"""First Warning""",1.0,None,None,0,"No known coercion, no security presence",,0,0,0,0,0,0,0,0,0,0,0
2013061133,,6/15/2013,,Cairo,,Qasr Al-Nile,"مبنى اتحاد الإذاعة والتليفزيون , دار القضاء العالى",30.052826,31.240104,Government building,0,0,0,0,0,,31,10-99 participants,Human rights / civic freedoms,Women's rights,,Other,0,0,0,0,0,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,nurses,Demonstration / protest,March,,0.0,None,None,0,"No known coercion, no security presence",,0,0,0,0,0,0,0,0,0,0,0
2013061132,,6/15/2013,6/16/2013,Cairo,,Sayyida Zainab,"مجلس الشورى , وزارة الصحة",30.039023,31.236818,Government building,0,0,0,0,0,,31,10-99 participants,Labor,Working conditions,,Government employer,0,0,0,0,0,,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"doctors , أطباء بلا حقوق، وألتراس أطباء",March,Occupation / sit-in,,0.0,None,None,0,"No known coercion, no security presence",,0,0,0,0,0,0,0,0,0,0,0
2013062004,,6/16/2013,,Fayyum,,Fayyum,منطقتى «الحواتم» و«الشيخة شفا»,29.301767,30.839178,Main road,0,0,0,0,0,,3001,"1,000-4,999 participants",Politics (national),Government support,,Egyptian government,0,0,0,0,0,,,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,,March,Mass attack or mob,,0.0,Brawl or gang violence,Mob action but no property damage,0,Deaths inflicted,Firing live ammunition or bombs at civilians,0,0,0,1,0,0,0,0,1,59,0
2013062001,,6/16/2013,,Ismailia,,Ismailiyya 3,محكمة استئناف الإسماعيلية,30.612715,32.272045,Government building,0,0,0,0,0,,31,10-99 participants,Politics (national),Government support,,Egyptian government,0,0,0,0,0,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,,Demonstration / protest,Mass attack or mob,,0.0,Riot,Mob action but no property damage,0,Physical harassment,Rudimentary crowd control,0,0,0,0,0,0,0,1,0,0,0
2013062017,,6/16/2013,6/17/2013,Cairo,,Sayyida Zainab,شارع قصر العينى,30.027084,31.232147,Main road,0,0,0,0,0,,301,100-999 participants,Labor,Wages,,The Shura Council,0,0,0,0,0,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,Demonstration / protest,Roadblock or blockade,,0.0,None,None,0,"No known coercion, no security presence",,0,0,0,0,0,0,0,0,0,0,0
2013062013,«قوم يا مصرى»,6/17/2013,,Damietta,,,,,,Cannot be determined,0,0,0,0,0,,-99,Size category cannot be determined,Politics (national),Party opposition,,Egyptian government,1,1,0,1,0,Tamarod,Political movement,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,,Human chain,,«قوم يا مصرى»,1.0,None,None,0,"No known coercion, no security presence",,0,0,0,0,0,0,0,0,0,0,0
2013062039,,6/17/2013,6/20/2013,Alexandria,,Al Gumruk,مستشفى رأس التين,31.210198,29.878074,Hospital,0,0,0,0,0,,-99,Size category cannot be determined,Security,Demanding security,,The police,0,0,0,0,0,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,Strike,Roadblock or blockade,,0.0,None,None,0,"No known coercion, no security presence",,0,0,0,0,0,0,0,0,0,0,0
2013062012,,6/17/2013,,Aswan,,Aswan,ديوان عام المحافظة,24.10138,32.9013,Government building,0,0,0,0,0,,5,Less than 10,Politics (national),Government opposition,,Egyptian government,1,1,0,1,0,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,Demonstration / protest,,,0.0,None,None,0,"No known coercion, no security presence",,0,0,0,0,0,0,0,0,0,0,0
2013062007,,6/17/2013,,Qalyubiyya,,Banha,ديوان عام المحافظة,30.472913,31.17719,Government building,0,0,0,0,0,,31,10-99 participants,Politics (national),Government opposition,,Egyptian government,1,1,0,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Demonstration / protest,Roadblock or blockade,,0.0,None,None,0,"No known coercion, no security presence",,0,0,0,0,0,0,0,0,0,0,0
2013062010,,6/17/2013,6/19/2013,Damietta,,Dumyat 1,ديوان عام المحافظة,31.415094,31.805372,Government building,0,0,0,0,0,,31,10-99 participants,Politics (national),Government opposition,,Egyptian government,1,1,0,1,0,,,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,,Demonstration / protest,,,0.0,None,None,0,"No known coercion, no security presence",,0,0,0,0,0,0,0,0,0,0,0
2013062005,,6/17/2013,6/25/2013,Dakhaliyya,,El Mansora 1,ديوان عام المحافظة,31.051522,31.39498,Government building,0,0,0,0,0,,31,10-99 participants,Politics (national),Government opposition,,Egyptian government,1,1,0,1,0,,,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,,Occupation / sit-in,Roadblock or blockade,,0.0,Riot,Mob action but no property damage,0,Physical harassment,Escalated crowd control,0,0,0,0,0,0,1,0,0,0,0
2013062011,,6/17/2013,,Ismailia,,Ismailiyya 3,ديوان عام المحافظة,30.604605,32.277111,Government building,0,0,0,0,0,,31,10-99 participants,Politics (national),Government opposition,,Egyptian government,1,1,0,1,0,,,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,ضباط الجيش المتقاعدين، وحركة «دع قنالى»,Demonstration / protest,,,0.0,None,None,0,"No known coercion, no security presence",,0,0,0,0,0,0,0,0,0,0,0
2013062014,,6/17/2013,,KafralSheikh,,Kafr Al-Shaykh,طريق دسوق- كفرالشيخ,31.121053,30.927291,Main road,0,0,0,0,0,,31,10-99 participants,Social,Infrastructure,the lack of diesel,Ministry or government agency,0,0,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Roadblock or blockade,,,0.0,None,None,0,"No known coercion, no security presence",,0,0,0,0,0,0,0,0,0,0,0
2013062003,,6/17/2013,6/23/2013,Luxor,,Luxor,ديوان عام المحافظة,25.704513,32.641971,Government building,0,0,0,0,0,500.0,,100-999 participants,Politics (national),Government opposition,,Egyptian government,1,1,0,1,0,,,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,العاملين بالقطاع السياحى، والسياح المقيمون بالمدينة,Demonstration / protest,Roadblock or blockade,,0.0,None,None,0,"No known coercion, no security presence",,0,0,0,0,0,0,0,0,0,0,0
2013062006,,6/17/2013,,Dakhaliyya,,MIt Salsil,مقر حزب الحرية والعدالة,,,Party building,0,0,0,0,0,,5,Less than 10,Politics (national),Government opposition,,Egyptian government,1,1,0,1,0,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,Mass attack or mob,,,0.0,Riot,Minor property damage,1,Physical harassment,Rudimentary crowd control,0,0,0,0,0,0,1,0,0,0,0
2013062002,,6/17/2013,7/2/2013,Menoufiyya,,Shibin al-Kum,ديوان عام المحافظة,30.558785,31.00749,Government building,0,0,0,0,0,5000.0,,"5,000-9,999 participants",Politics (national),Government opposition,,Egyptian government,1,1,0,1,0,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,Demonstration / protest,Roadblock or blockade,,0.0,None,None,0,"No known coercion, no security presence",,0,0,0,0,0,0,0,0,0,0,0
2013062008,,6/17/2013,6/23/2013,Menoufiyya,,Shibin al-Kum,ديوان عام المحافظة,30.558791,31.00749,Government building,0,0,0,0,0,,31,10-99 participants,Politics (national),Government opposition,,Egyptian government,1,1,0,1,0,,,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,,Demonstration / protest,,,0.0,None,None,0,"No known coercion, no security presence",,0,0,0,0,0,0,0,0,0,0,0
2013062009,,6/17/2013,,Gharbiyya,,Tanta 2,شارع البحر,30.795911,30.99772,Main road,0,0,0,0,0,,301,100-999 participants,Politics (national),Government opposition,,Egyptian government,1,1,0,1,0,,,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,,Roadblock or blockade,,,0.0,None,None,0,"No known coercion, no security presence",,0,0,0,0,0,0,0,0,0,0,0
2013062015,,6/17/2013,,Damietta,,Zarqa,طريق «الزرقا - منية النصر» ,31.205819,31.639506,Main road,0,0,0,0,0,,-99,Size category cannot be determined,Social,Infrastructure,the lack of diesel,Ministry or government agency,0,0,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Roadblock or blockade,,,0.0,None,None,0,"No known coercion, no security presence",,0,0,0,0,0,0,0,0,0,0,0
2013062016,,6/17/2013,,Damietta,,Zarqa,طريق «دمياط ـ المنصورة»,31.203426,31.634285,Main road,0,0,0,0,0,,-99,Size category cannot be determined,Social,Infrastructure,the lack of diesel,Ministry or government agency,0,0,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Roadblock or blockade,,,0.0,None,None,0,"No known coercion, no security presence",,0,0,0,0,0,0,0,0,0,0,0
2013062029,,6/18/2013,,Suez,,Al-Arbiin,شوارع حى الأربعين الرئيسية,29.9857,32.543048,Main road,0,0,0,0,0,,-99,Size category cannot be determined,Politics (national),Government opposition,,Egyptian government,1,1,0,1,0,Tamarod,Political movement,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,,March,,,0.0,None,None,0,"No known coercion, no security presence",,0,0,0,0,0,0,0,0,0,0,0
2013062023,,6/18/2013,,Beheira,,Damanhur,مبنى محافظة البحيرة   ,31.039687,30.458106,Government building,0,0,0,0,0,,31,10-99 participants,Politics (national),Government opposition,,Egyptian government,1,1,0,1,0,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,Demonstration / protest,,,0.0,None,None,0,Security forces or other repressive groups present at event,,1,0,0,0,0,0,0,0,0,0,0
2013062030,,6/18/2013,,Giza,,DuqqI,مستشفى ٦ أكتوبر,30.037347,31.214292,Hospital,0,0,0,0,0,,301,100-999 participants,Human rights / civic freedoms,Repression / police violence,,The police,0,0,0,0,0,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,Demonstration / protest,Roadblock or blockade,,0.0,None,None,0,"No known coercion, no security presence",,0,0,0,0,0,0,0,0,0,0,0
2013062020,,6/18/2013,,Gharbiyya,Al-Mahallah al-Kubra,El Mahalla El Kobra, منزل محافظ كفر الشيخ,,,Other,0,0,0,0,0,,-99,Size category cannot be determined,Politics (national),Government opposition,,Egyptian government,1,1,0,1,0,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,Mass attack or mob,,,0.0,Riot,Sporadic looting or arson,1,"No known coercion, no security presence",,0,0,0,0,0,0,0,0,0,0,0
2013062021,,6/18/2013,6/21/2013,Dakhaliyya,,El Mansora 1,مبنى محافظة الدقهلية ,31.051519,31.394996,Government building,0,0,0,0,0,,31,10-99 participants,Politics (national),Government opposition,,Egyptian government,1,1,0,1,0,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,Mass attack or mob,Occupation / sit-in,,0.0,Brawl or gang violence,Minor property damage,0,Injuries inflicted,Escalated crowd control,1,0,0,0,0,0,1,0,0,11,5
2013062025,,6/18/2013,,Dakhaliyya,,El Mansora 1,مبنى محافظة الدقهلية ,31.051519,31.394996,Government building,0,0,0,0,0,,5,Less than 10,Politics (national),Government opposition,,Egyptian government,1,1,0,1,0,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,Strike,,,0.0,None,None,0,"No known coercion, no security presence",,0,0,0,0,0,0,0,0,0,0,0
2013062022,,6/18/2013,6/19/2013,Ismailia,,Ismailiyya 1,مبنى محافظة الإسماعيلية القديم  ,30.590981,32.277898,Government building,0,0,0,0,0,,-99,Size category cannot be determined,Politics (national),Government opposition,,Egyptian government,1,1,0,1,0,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,Mass attack or mob,,,0.0,Riot,Mob action but no property damage,0,"No known coercion, no security presence",,0,0,0,0,0,0,0,0,0,0,0
