 ,Section 1: Basic Information,,,,,,,,,Section 2: Location,,,,,,,,,Section 3: Size,,,,Section 4: Demands,,,,,Section 5: Organizers and Participants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Section 6: Tactics,,,,,Section 7: Repression & Concessions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20191202,DFY,2020-10-30,Tribute protest to Alaa Bou Fakher - Baalbek,Thawra,2019-11-13,2019-11-13,0,0,0,Baalbeck-Hermel,Baalbeck ,Baalbek City,34.00536394,36.21103986,Small road or side road,,,,,31,Tens (pic),,Security,Justice for Alaa Abu Fakhr,toadd: Decrying the death of Alaa Abu Fakhr,non-political,,حراك أبناء بعلبك,Revolution committee,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,Demonstration / protest,Funeral march / funeral,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2019-11-13,NNA,مسيرة ليلية جابت شوارع وساحات بعلبك,,http://nna-leb.gov.lb/ar/show-news/446767/,,,,,,,,,,,,,
20191196,DFY,2020-10-30,Tribute protest to Alaa Bou Fakher - Hermel,Thawra,2019-11-13,2019-11-13,0,0,0,Baalbeck-Hermel,Hermel,Hermel serail,34.3970853,36.3696612,Government building,,,,,-99,Unspecified,,Security,Justice for Alaa Abu Fakhr,toadd: Decrying the death of Alaa Abu Fakhr,non-political,,الحراك الشعبي في الهرمل,Revolution committee,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,Demonstration / protest,Funeral march / funeral,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2019-11-13,NNA,وقفة تضامنية للحراك الشعبي في الهرمل مع ابو فخر,,http://nna-leb.gov.lb/ar/show-news/446795/,,,,,,,,,,,,,
20191198,DFY,2020-10-30,Tribute protest to Alaa Bou Fakher - Kfarhim,Thawra,2019-11-13,2019-11-13,0,0,0,Mount Lebanon,Chouf,Kfarhim,33.68764695,35.52089146,Small road or side road,,,,,31,Tens (pic),,Security,Justice for Alaa Abu Fakhr,toadd: Decrying the death of Alaa Abu Fakhr,non-political,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,Demonstration / protest,Funeral march / funeral,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2019-11-13,NNA,سيرة في كفرحيم تحية لروح أبو فخر,,http://nna-leb.gov.lb/ar/show-news/446773/,,,,,,,,,,,,,
20191199,DFY,2020-10-30,Tribute protest to Alaa Bou Fakher - Kfarroumane,Thawra,2019-11-13,2019-11-13,0,0,0,Nabatieh,Nabatieh,Kfarroumane,33.387695,35.499425,Midan/Square,,,,,31,Tens (pic),,Security,Justice for Alaa Abu Fakhr,toadd: Decrying the death of Alaa Abu Fakhr,non-political,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,Demonstration / protest,Funeral march / funeral,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2019-11-13,NNA,وقفتان تضامنيتان وشموع في النبطية عن روح أبو فخر,,http://nna-leb.gov.lb/ar/show-news/446771/,,,,,,,,,,,,,
20191203,DFY,2020-10-30,Tribute protest to Alaa Bou Fakher - Kfeir,Thawra,2019-11-13,2019-11-13,0,0,0,Nabatieh,Hasbaya,Kfeir,33.43000572,35.73967307,Small road or side road,,,,,31,Tens (pic),,Security,Justice for Alaa Abu Fakhr,toadd: Decrying the death of Alaa Abu Fakhr,non-political,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,Demonstration / protest,Funeral march / funeral,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2019-11-13,NNA,المعتصمون في ميمس والكفير اضاؤوا الشموع عن روح ابو فخر,,http://nna-leb.gov.lb/ar/show-news/446766/,,,,,,,,,,,,,
20191201,DFY,2020-10-30,Tribute protest to Alaa Bou Fakher - Marjaayoun,Thawra,2019-11-13,2019-11-13,0,0,0,Nabatieh,Marjeyoun,Jdeidet Marjeyoun - Square,33.36036288,35.59216913,Midan/Square,,,,,31,Tens (pic),,Security,Justice for Alaa Abu Fakhr,toadd: Decrying the death of Alaa Abu Fakhr,non-political,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,Demonstration / protest,Funeral march / funeral,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2019-11-13,NNA,وقفة تضامنية وشموع عن روح ابو فخر في ساحة جديدة مرجعيون,,http://nna-leb.gov.lb/ar/show-news/446770/,,,,,,,,,,,,,
20191204,DFY,2020-10-30,Tribute protest to Alaa Bou Fakher - Mimis,Thawra,2019-11-13,2019-11-13,0,0,0,Nabatieh,Hasbaya,Mimis,33.41970668,35.71431214,Small road or side road,,,,,31,Tens (pic),,Security,Justice for Alaa Abu Fakhr,toadd: Decrying the death of Alaa Abu Fakhr,non-political,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,Demonstration / protest,Funeral march / funeral,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2019-11-13,NNA,المعتصمون في ميمس والكفير اضاؤوا الشموع عن روح ابو فخر,,http://nna-leb.gov.lb/ar/show-news/446766/,,,,,,,,,,,,,
20191197,DFY,2020-10-30,Tribute protest to Alaa Bou Fakher - Minyeh Tripoli,Thawra,2019-11-13,2019-11-13,0,0,0,North,Tripoli,Al Minyeh,34.4787831,35.93223806,Not specified,,,,,31,Tens (pic),,Security,Justice for Alaa Abu Fakhr,toadd: Decrying the death of Alaa Abu Fakhr,non-political,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,Demonstration / protest,Funeral march / funeral,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2019-11-13,NNA,شموع تحية لروح ابو فخر في المنية,,http://nna-leb.gov.lb/ar/show-news/446774/,,,,,,,,,,,,,
20191195,DFY,2020-10-30,Tribute protest to Alaa Bou Fakher - Rashdben,Thawra,2019-11-13,2019-11-13,0,0,0,North,Koura,Rashdben,34.29375796,35.86577521,Main road,,,,,31,Tens (pic),,Security,Justice for Alaa Abu Fakhr,toadd: Decrying the death of Alaa Abu Fakhr,non-political,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,Demonstration / protest,Funeral march / funeral,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2019-11-13,NNA,وقفة تضامنية مع أبو فخر على اوتوتستراد رشدبين,,http://nna-leb.gov.lb/ar/show-news/446804/,,,,,,,,,,,,,
20191205,DFY,2020-10-30,Tribute protest to Alaa Bou Fakher - Sassine square,Thawra,2019-11-13,2019-11-13,0,0,0,Beirut,Beirut,Sassine square,33.88730242,35.52087131,Sassin Square,,,,,31,Tens (pic),,Security,Justice for Alaa Abu Fakhr,toadd: Decrying the death of Alaa Abu Fakhr,non-political,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,Demonstration / protest,Funeral march / funeral,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2019-11-13,NNA,شبان في ساحة ساسين اقاموا الصلاة على روح علاء ابو فخر,,http://nna-leb.gov.lb/ar/show-news/446759/,,,,,,,,,,,,,
20191200,DFY,2020-10-30,Tribute protest to Alaa Bou Fakher - serail Nabatieh,Thawra,2019-11-13,2019-11-13,0,0,0,Nabatieh,Nabatieh,Nabatieh serail,33.38004308,35.48367967,Government building,,,,,31,Tens (pic),,Security,Justice for Alaa Abu Fakhr,toadd: Decrying the death of Alaa Abu Fakhr,non-political,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,Demonstration / protest,Funeral march / funeral,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2019-11-13,NNA,وقفتان تضامنيتان وشموع في النبطية عن روح أبو فخر,,http://nna-leb.gov.lb/ar/show-news/446771/,,,,,,,,,,,,,
20191206,DFY,2020-10-30,Tribute protest to Alaa Bou Fakher - Wadi Khaled,Thawra,2019-11-13,2019-11-13,0,0,0,Akkar,Other,Wadi Khaled,34.61935025,36.37532304,Small road or side road,,,,,-99,Unspecified,,Security,Justice for Alaa Abu Fakhr,toadd: Decrying the death of Alaa Abu Fakhr,non-political,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,Demonstration / protest,Funeral march / funeral,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2019-11-13,NNA,وقفة تضامنية مع عائلة ابو فخر في وادي خالد,,http://nna-leb.gov.lb/ar/show-news/446753/,,,,,,,,,,,,,
20191190,DFY,2020-10-30,Tribute to Alaa Bou Fakher - Amioun,Thawra,2019-11-13,2019-11-13,0,0,0,North,Koura,Amioun,34.3089702,35.7697843,Small road or side road,,,,,5,عددا,,Security,Justice for Alaa Abu Fakhr,toadd: Decrying the death of Alaa Abu Fakhr,non-political,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,Demonstration / protest,Funeral march / funeral,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2019-11-13,NNA,إضاءة شموع في اميون عن روح ابو فخر,,http://nna-leb.gov.lb/ar/show-news/446739/,,,,,,,,,,,,,
20191192,DFY,2020-10-30,Tribute to Alaa Bou Fakher - Bebnine al Aabdeh,Thawra,2019-11-13,2019-11-13,0,0,0,Akkar,Other,Al Aabdeh square - Akkar,34.510737,35.969537,Midan/Square,,,,,-99,Unspecified,,Security,Justice for Alaa Abu Fakhr,toadd: Decrying the death of Alaa Abu Fakhr,non-political,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,Demonstration / protest,Funeral march / funeral,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2019-11-13,NNA,وقفة تضامنية مع ابو فخر عند مستديرة ببنين العيدة,,http://nna-leb.gov.lb/ar/show-news/446819/,,,,,,,,,,,,,
20191193,DFY,2020-10-30,Tribute to Alaa Bou Fakher - Zahleh,Thawra,2019-11-13,2019-11-13,0,0,0,Beqaa,Zahle,Zahleh,33.84231684,35.89264264,Small road or side road,,,,,301,مئات,,Security,Justice for Alaa Abu Fakhr,toadd: Decrying the death of Alaa Abu Fakhr,non-political,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,Demonstration / protest,Funeral march / funeral,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2019-11-13,NNA,مسيرة صلاة وشموع جابت طرقات زحلة تحية روح ابو فخر واخرى نسائية من امام مستوصف بر الياس رفضا للتعرض للنساء,,http://nna-leb.gov.lb/ar/show-news/446806/,,,,,,,,,,,,,
20200568,DFY,2021-10-29,Tripoli protestors head to Jounieh after Ziad Aswad's baltagia attacked protestors but stopped at Batroun/ scuffle with FPM supporters,Thawra,2020-02-05,2020-02-05,0,0,0,North,Batroun,Batroun square,34.25318185,35.66018938,Midan/Square,,,,,-99,Unspecified,,Thawra 2019,Other,toadd: Publicly shaming a politician,politics (other),,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,,,,,Demonstration / protest,,,None,None,Party Militias/ Baltagia present at event,0,0,0,0,0,0,0,0,0,0,1,1,0,0,,0,0,0,0,2020-02-05,Annahar,طرابلسيون يطالبون برفع الحصانة عن زياد أسود ودعوات لقطع الطرق,,https://www.annahar.com/arabic/article/1119158-%D8%B7%D8%B1%D8%A7%D8%A8%D9%84%D8%B3%D9%8A%D9%88%D9%86-%D9%8A%D8%B7%D8%A7%D9%84%D8%A8%D9%88%D9%86-%D8%A8%D8%B1%D9%81%D8%B9-%D8%A7%D9%84%D8%AD%D8%B5%D8%A7%D9%86%D8%A9-%D8%B9%D9%86-%D8%B2%D9%8A%D8%A7%D8%AF-%D8%A3%D8%B3%D9%88%D8%AF-%D9%88%D8%AF%D8%B9%D9%88%D8%A7%D8%AA-%D9%84%D9%82%D8%B7%D8%B9-%D8%A7%D9%84%D8%B7%D8%B1%D9%82,,,,,,,,,,,,,
20192242,DFY,2020-12-29,Tripoli protestors move from Al Nour Square to Martyrs square,Thawra,2019-12-22,2019-12-22,0,0,0,Beirut,Beirut,Martyrs square,33.89645737,35.50716031,Martyrs' Square,,,,,-99,Unspecified,,Thawra 2019,Oppose new PM,toadd: Against new designation,politics (other),,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Tripoli protestors,,,,Demonstration / protest,,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2019-12-22,NNA,تجمع في ساحة عبد الحميد كرامي,,http://nna-leb.gov.lb/ar/show-news/453294/,,,,,,,,,,,,,
20191859,DFY,2020-12-24,Tripoli protestors occupation of Nour square continues for the 50th day,Thawra,2019-12-05,2019-12-05,0,0,0,North,Tripoli,Al Nour square,34.43488147,35.83602474,Midan/Square,,,,,31,Tens (vid),,Thawra 2019,Government opposition,toadd: Against new designated PM,politics (other),,Residents of Tripoli and CSOs,CSOs,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,,,,,Occupation / sit-in,,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2019-12-05,LBC News Bulletin,LBC News Bulletin 2019-12-05,,News Bulletin 05/12/2019 - Nightly News Bulletin (lbcgroup.tv),,,,,,,,,,,,,
20200633,DFY,2022-01-06,Truckers protest  at Minyeh highway,Thawra,2020-02-15,2020-02-15,0,0,0,North,Miniyeh-Danniyeh,Minyeh Highway,34.45134058,35.86182099,Main road,,,,200,,أكثر من مئتي,,Labor,Rights of businessmen,,non-political,,Truckers working on Lebanese - Syrian borders,Union / syndicate / workers federation,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,,,,Roadblock or blockade,Demonstration / protest,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2020-02-15,Annahar,اعتصام لأصحاب شاحنات النقل الخارجي في المنية: نرفض زج القطاع في المماحكات السياسية,,https://www.annahar.com/arabic/article/1124476-%D8%A7%D8%B9%D8%AA%D8%B5%D8%A7%D9%85-%D9%84%D8%A3%D8%B5%D8%AD%D8%A7%D8%A8-%D8%B4%D8%A7%D8%AD%D9%86%D8%A7%D8%AA-%D8%A7%D9%84%D9%86%D9%82%D9%84-%D8%A7%D9%84%D8%AE%D8%A7%D8%B1%D8%AC%D9%8A-%D9%81%D9%8A-%D8%A7%D9%84%D8%AC%D9%8A-%D9%81%D9%8A-%D8%A7%D9%84%D9%85%D9%86%D9%8A%D8%A9-%D9%86%D8%B1%D9%81%D8%B6-%D8%B2%D8%AC-%D8%A7%D9%84%D9%82%D8%B7%D8%A7%D8%B9-%D9%81%D9%8A-%D8%A7%D9%84%D9%85%D9%85%D8%A7%D8%AD%D9%83%D8%A7%D8%AA?id=1124476&utm_campaign=nabdapp.com&utm_medium=referral&utm_source=nabdapp.com&ocid=Nabd_App,,,,,,,,,,,,,
20192168,DFY,2020-12-27,Tyre protestors protest against the designation of Hassan Diab,Thawra,2019-12-19,2019-12-19,0,0,0,South,Tyre,Flag square Tyre,33.26477372,35.20479316,Midan/Square,,,,,3,Few (pic),,Thawra 2019,Government opposition,toadd: Against new designation,politics (other),,Hirak Sour,Revolution committee,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Random protestors,,,,Demonstration / protest,,,None,None,Army present at event,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,2019-12-19,NNA,وقفة احتجاجية لناشطين في حراك صور,,http://nna-leb.gov.lb/ar/show-news/452849/,,,,,,,,,,,,,
20200729,DFY,2022-01-07,Unidentified group break the glass of Byblos bank in Airport Road,Thawra,2020-02-28,2020-02-28,0,0,0,Mount Lebanon,Baabda,Byblos Bank on Airport Road,33.85629392,35.50146259,Bank/Central Bank,,,,,-99,Unspecified,,Economic/Financial,Against banks/Association of Bankers,,non-political,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,Mass attack or mob,,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2020-02-28,Elnashra,النشرة: مجهولون يحطمون واجهة بنك بيبلوس في محلة طريق المطار,,https://www.elnashra.com/news/show/1392325/%D8%A7%D9%84%D9%86%D8%B4%D8%B1%D8%A9:-%D9%85%D8%AC%D9%87%D9%88%D9%84%D9%88%D9%86-%D9%8A%D8%AD%D8%B7%D9%85%D9%88%D9%86-%D9%88%D8%A7%D8%AC%D9%87%D8%A9-%D8%A8%D9%86%D9%83-%D8%A8%D9%8A%D8%A8%D9%84%D9%88%D8%B3-%D9%85%D8%AD%D9%84%D8%A9-%D8%B7%D8%B1%D9%8A%D9%82-,,,,,,,,,,,,,
20191037,DFY,2020-10-30,Union of fishermen in Sidon protests inside the fishing port in Sidon,Thawra,2019-11-11,2019-11-11,0,0,0,South,Sidon,Sidon fishing port,33.56527913,35.36745924,Infrastructure,,,,,31,Around 30 boats,,Thawra 2019,New government formation,toadd: Formation of a new cabinet,politics (other),,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,,,,,Demonstration / protest,,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2019-11-11,NNA,مسيرة مراكب بحرية في صيدا دعما لحقوق الصيادين,,http://nna-leb.gov.lb/ar/show-news/446171/,,The Daily Star,Protesters take on EDL on 26th day of uprising,2019-11-11,,https://www.dailystar.com.lb/News/Lebanon-News/2019/Nov-11/495322-protesters-take-on-edl-on-26th-day-of-uprising.ashx,,,,,,,
20191342,DFY,2020-10-31,Unions march from CGTL to Riyad al Solh square,Thawra,2019-11-16,2019-11-16,0,0,0,Beirut,Beirut,Riyad al Solh square,33.895896,35.50278,Riad El Solh Square,,,,,301,Hundreds,,Corruption,Corruption in politics/government,toadd: Against corruption/Political intervention in syndicates,non-political,,تجمع مهنيات ومهنيين,Union / syndicate / workers federation,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,,,,March,,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2019-11-16,NNA,وصول المسيرة النقابية إلى ساحة رياض الصلح,,http://nna-leb.gov.lb/ar/show-news/447288/,,The Daily Star,Day 31: Protest bus drives from north to south,2019-11-16,,https://www.dailystar.com.lb/News/Lebanon-News/2019/Nov-16/495711-day-31-protest-bus-drives-from-north-to-south.ashx,,,,,,,
20190786,DFY,2020-10-18,University students declare a strike,Thawra,2019-11-04,2019-11-04,0,0,0,National,National,National,0,0,University,,,,,-99,Unspec,,Human rights / civic freedoms,Freedom of speech / protest,,non-political,,Student group,Student group,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,Strike,Roadblock or blockade,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2019-11-04,Annahar,Students protest against the university’s decision to resume classes,,https://www.annahar.com/english/article/1062120-students-protest-against-the-universitys-decision-to-resume-classes,,,,,,,,,,,,,
20191593,DFY,2020-11-08,"University students protest in solidarity with Shalhoub and Al Jundi's death in Nabatieh, universities' road ",CR-Against roadblocking and support for Shalhoub and Al Jundi,2019-11-26,2019-11-26,0,0,0,Nabatieh,Nabatieh,Universities street - Nabatieh,33.37748809,35.4815706,University,,,,,-99,Unspecified,,Security,Justice to Shalhoub and al Jundi,Demanding justice for Shalhoub and Al Jundi,non-political,,Student group,Student group,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,Occupation / sit-in,,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2019-11-26,NNA,وقفة تضامنية لطلاب الجامعات في النبطية مع حسين شلهوب وسناء الجندي,,http://nna-leb.gov.lb/ar/show-news/448724/,,,,,,,,,,,,,
20191697,DFY,2020-12-22,Unknown group tries to burn Thawra tent in Aley,CR-Thawra,2019-12-01,2019-12-01,0,0,0,Mount Lebanon,Aley,Aley,33.8081584,35.5699133,Main road,,,,,31,Tens (vid),,Thawra 2019,Fall of the regime,,Fall of goverment/regime,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,Occupation / sit-in,,,None,Minor property damage,Party Militias/ Baltagia present at event,0,0,0,0,0,0,1,0,0,1,0,1,0,0,,0,0,0,0,2019-12-01,LBC News Bulletin,News Bulletin 01/12/2019,,News Bulletin 01/12/2019 - Nightly News Bulletin (lbcgroup.tv),,,,,,,,,,,,,
20190915,DFY,2020-10-25,USEK student March,Thawra,2019-11-07,2019-11-07,0,0,0,Mount Lebanon,Keserwan,USEK University,33.98196077,35.61865127,University,,,,,31,tens (est),,Thawra 2019,Unspecified,,Unspecified support of revolution,,Student group,Student group,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,March,,,None,None,"No known coercion, no security presence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2019-11-07,Akhbar Assaha,مسيرة لطلاب جامعة Usek,,https://twitter.com/Akhbaralsaha/status/1192355446239223814?s=20,,,,,,,,,,,,,
